fix		1 all npt temp 300 300 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1210 216
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.38 | 23.72 | 24.17 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    101600   302.14888      144783.42      161.20091      79.997628      79.613826     -60.278886     -743.62543      525.36138      37.427393      1026675.3    
    101700   301.21134      144554.97      161.25436      79.986931      79.609436     -624.22928     -950.73237     -422.51371     -499.44176      1026821.7    
    101800   299.64188      144465.04      161.30781      79.964918      79.599845     -42.544929     -536.94989      147.84501      261.47009      1026755.7    
    101900   299.63096      144331.22      161.36126      79.934794      79.597882     -14.693105     -629.92275      294.20855      291.63489      1026683.7    
    102000   300.45171      144100.51      161.41471      79.911889      79.597249     -407.7121      -1145.8496      53.282553     -130.56924      1026721.3    
    102100   299.76729      144443.42      161.46816      79.895231      79.597126     -441.68653     -968.1438      -145.32447     -211.59132      1026845.6    
    102200   300.22379      144061.64      161.52161      79.873158      79.593377     -286.95884     -877.33298     -22.545701      39.002162      1026853.3    
    102300   299.14892      144053.25      161.57505      79.858376      79.590913     -276.06056     -1139.5293     -102.55041      413.89802      1026971.2    
    102400   300.46837      144374.49      161.6285       79.841938      79.590131      111.54402     -426.06174      602.58888      158.10491      1027089.4    
    102500   300.29527      144296.93      161.68195      79.8319        79.593649     -282.34523     -671.59535      20.07047      -195.51082      1027345.3    
    102600   299.78172      144155.73      161.7354       79.825627      79.596299     -433.35785     -949.80622      21.333039     -371.60038      1027638.4    
    102700   300.55672      144351.81      161.78885      79.816398      79.595966     -532.28252     -865.13438     -428.03917     -303.674        1027854.8    
    102800   300.82103      144611.67      161.8423       79.795859      79.588101     -378.34184     -817.15504     -312.86868     -5.0018108      1027828.2    
    102900   300.19277      144344.05      161.89575      79.775016      79.582045     -503.78465     -1163.1192     -59.525139     -288.70957      1027820.9    
    103000   300.89378      144718.59      161.9492       79.762721      79.569643     -364.52936     -1280.022      -323.42565      509.85958      1027841.5    
    103100   299.55898      143778.78      162.00264      79.751951      79.556793     -345.23957     -1237.3396      196.66339      4.9575219      1027875.9    
    103200   299.48421      144127.1       162.05609      79.744175      79.54459      -482.00558     -602.93935     -324.8636      -518.21378      1027957.1    
    103300   300.09145      144662.48      162.10954      79.733944      79.529034     -37.451931     -639.91937      318.62063      208.94295      1027963.1    
    103400   300.29696      144625.64      162.16299      79.734595      79.518174     -269.3555      -877.68205      99.08758      -29.472025      1028170      
    103500   299.71418      144204.35      162.21644      79.736784      79.504252     -492.71214     -1084.7464     -325.77393     -67.616121      1028357.1    
    103600   300.76681      144329.22      162.26989      79.735449      79.486972      84.282972     -414.78927     -15.315936      682.95413      1028455.1    
    103700   300.82544      144459.49      162.32334      79.732683      79.474285     -337.80308     -824.3261      -134.25753     -54.825623      1028594      
    103800   300.3613       144295.62      162.37678      79.726348      79.462168     -299.55426     -939.06483     -12.664731      53.066784      1028694      
    103900   299.21547      143864.43      162.43023      79.714512      79.443477     -42.395758     -598.89704      89.02773       382.68204      1028637.8    
    104000   300.41837      144646.59      162.48368      79.698423      79.424604     -258.88903     -917.96913     -222.05327      363.35532      1028524.3    
    104100   299.63918      144399.75      162.53713      79.679817      79.406774     -125.70147     -602.60271     -94.774194      320.27248      1028391.5    
    104200   300.04485      144354.36      162.59058      79.661669      79.389345     -317.96762     -768.50485     -28.327483     -157.07052      1028269.6    
    104300   299.36022      144112.33      162.64403      79.643901      79.365936     -528.73751     -1147.5085     -318.45415     -120.24989      1028075      
    104400   300.98991      144431.94      162.69748      79.625861      79.342949     -413.79217     -1211.2075      195.47247     -225.64148      1027882.1    
    104500   300.31064      144435.93      162.75092      79.611501      79.320902     -585.42324     -1574.7482     -229.76261      48.241044      1027748.7    
    104600   301.18395      144701.47      162.80437      79.591436      79.297374     -199.17804     -504.87201      30.482336     -123.14446      1027522.2    
    104700   300.57396      144171.66      162.85782      79.571985      79.278063     -407.66177     -1227.8981     -59.922761      64.835545      1027358.1    
    104800   300.17834      144399.74      162.91127      79.55142       79.261659     -326.92184     -479.59132     -341.8         -159.37421      1027217.1    
    104900   298.69497      143864.57      162.96472      79.522903      79.244558     -340.68567     -1102.5681      44.732733      35.778401      1026964.1    
    105000   299.9023       144259.46      163.01817      79.492042      79.230672     -340.14302     -776.21552     -174.435       -69.778547      1026722.3    
    105100   299.1214       144041.88      163.07162      79.463097      79.219434     -149.33423     -555.11753      356.29983     -249.185        1026539.3    
    105200   300.20232      144173.95      163.12506      79.44195       79.209985     -647.1846      -1073.8973     -756.29742     -111.3591       1026480.1    
    105300   299.42212      143754.6       163.17851      79.41808       79.201259     -3.3532726     -753.15496      220.64622      522.44892      1026394.8    
    105400   300.10939      144377.95      163.23196      79.397786      79.197138     -256.07259     -909.23044     -28.651693      169.66437      1026415.2    
    105500   299.00756      143533.07      163.28541      79.378042      79.196987     -471.50914     -1232.2471     -51.165436     -131.11485      1026494      
    105600   300.5462       144476.86      163.33886      79.355948      79.194767     -238.77689     -695.27014     -160.91431      139.85377      1026515.4    
    105700   298.89764      144059.48      163.39231      79.327901      79.193611     -290.63738     -987.51134     -98.671668      214.27086      1026473.4    
    105800   300.32016      144502.86      163.44576      79.304681      79.199002     -487.95137     -1057.5681     -117.10991     -289.17609      1026578.5    
    105900   301.26434      144429.96      163.4992       79.277961      79.199243     -553.75039     -960.17068     -455.34533     -245.73515      1026571.4    
    106000   301.12586      144008.26      163.55265      79.244924      79.193454     -206.13174     -866.38518      9.5348408      238.45512      1026404      
    106100   298.35044      143784.88      163.6061       79.215561      79.1929       -335.65516     -1091.0527      43.011249      41.075937      1026351.8    
    106200   300.38669      144436.65      163.65955      79.187637      79.191534     -187.03748     -543.15514     -49.329123      31.371808      1026307.5    
    106300   300.38991      143906.33      163.713        79.156781      79.191421     -347.37849     -1125.7811     -307.11281      390.75842      1026241.1    
    106400   299.77567      144239.48      163.76645      79.119204      79.196776     -402.68661     -1124.0485     -342.53826      258.52694      1026158.3    
    106500   300.14716      144157.62      163.8199       79.086505      79.20404      -467.08294     -801.04463     -265.56813     -334.63607      1026163      
    106600   299.08836      144154.18      163.87334      79.05539       79.203844     -338.94565     -1179.4166     -26.291815      188.87148      1026091.4    
    106700   299.50826      144479.12      163.92679      79.019106      79.199819     -76.747144     -215.0733       109.09229     -124.26043      1025902.9    
    106800   298.91352      143950.25      163.98024      78.984511      79.188687     -657.81653     -936.82165     -596.56435     -440.0636       1025643.9    
    106900   300.49942      144310.05      164.03369      78.951562      79.174491     -460.02198     -1215.8635     -216.34664      52.144174      1025366.4    
    107000   299.13593      143920.28      164.08714      78.924946      79.164608     -211.33556     -1028.1143      55.711766      338.39587      1025226.7    
    107100   301.16437      144531.65      164.14059      78.901256      79.160354     -168.21045     -516.7962       71.130482     -58.965625      1025197.7    
    107200   299.47371      143864.47      164.19404      78.881952      79.16056      -179.06221     -554.46221     -103.50597      120.78154      1025283.3    
    107300   300.48512      144280.96      164.24748      78.861966      79.166854     -433.0519      -896.44405     -248.02951     -154.68215      1025438.7    
    107400   299.43592      144142.93      164.30093      78.840891      79.175452     -298.27212     -1209.1905     -26.415142      340.78933      1025609.7    
    107500   298.94242      143794.59      164.35438      78.821345      79.186427     -532.06276     -1409.7863      51.001133     -237.40307      1025831.1    
    107600   299.54725      144331.45      164.40783      78.804902      79.196596     -2.1680996     -468.76682      165.86981      296.39271      1026082.4    
    107700   300.22218      144290.05      164.46128      78.796629      79.210665     -277.78877     -826.77098     -367.97066      361.37531      1026490.6    
    107800   300.93479      144465.02      164.51473      78.785059      79.229385     -490.13312     -1119.6846     -145.2674      -205.44739      1026916      
    107900   300.23248      144430.74      164.56818      78.772823      79.248049     -1.4230419     -688.2019       272.93521      410.99757      1027332.1    
    108000   300.26669      144590.96      164.62162      78.762497      79.265702     -425.98037     -917.99989     -155.66868     -204.27255      1027759.9    
    108100   299.92501      144534.72      164.67507      78.745309      79.28279      -391.07165     -1018.9682     -143.47244     -10.774312      1028090.8    
    108200   299.97738      144359.71      164.72852      78.726011      79.294438     -205.48054     -1201.8911      248.75908      336.69043      1028323.5    
    108300   299.13267      144032.41      164.78197      78.702574      79.300864     -534.18428     -1092.2603     -369.39199     -140.90058      1028434.3    
    108400   300.54515      144600.14      164.83542      78.677407      79.298783     -206.77374     -712.7121       245.85955     -153.46869      1028411.9    
    108500   300.86286      144373.32      164.88887      78.652416      79.292553     -383.2002      -1036.3012      90.256466     -203.55583      1028337.8    
    108600   299.53141      144030.76      164.94232      78.630942      79.28796      -232.56961     -1218.6531      206.03485      314.90946      1028330.7    
    108700   299.48182      144351.42      164.99576      78.615046      79.28571      -348.06526     -578.25135     -340.34876     -125.59566      1028426.8    
    108800   299.48676      144514.13      165.04921      78.596252      79.281077     -525.50838     -1386.076      -314.26437      123.81522      1028453.9    
    108900   300.38353      144222.79      165.10266      78.575915      79.278003     -338.17243     -979.02155      329.10819     -364.60393      1028480.9    
    109000   299.29303      144103.42      165.15611      78.558467      79.273244     -258.36384     -729.45339     -159.75225      114.11413      1028523.6    
    109100   300.31225      144820.83      165.20956      78.54128       79.268483     -308.45853     -1269.1991      290.90455      52.918977      1028569.6    
    109200   298.75791      143934.25      165.26301      78.525692      79.265112     -703.58053     -1482.3915     -104.99534     -523.35475      1028654.4    
    109300   298.35278      143712.51      165.31646      78.51153       79.25766      -255.02855     -634.45058     -236.8704       106.23533      1028704.8    
    109400   300.14799      144304.07      165.3699       78.491984      79.248297     -627.15825     -1146.5011     -418.65315     -316.32052      1028659.7    
    109500   299.37779      144097.1       165.42335      78.465005      79.230516     -530.73884     -1530.0456      258.79345     -320.96439      1028407.7    
    109600   298.9934       143818.5       165.4768       78.442166      79.206312     -390.52341     -939.62423     -242.67415      10.728133      1028126.3    
    109700   302.76969      144651.85      165.53025      78.41923       79.185484     -387.94029     -1089.5223     -21.427511     -52.871078      1027887.3    
    109800   301.09641      144934.79      165.5837       78.399371      79.165501     -277.16168     -951.6955       164.73982     -44.529344      1027699.4    
    109900   300.33537      144845.9       165.63715      78.383199      79.143035     -325.77966     -702.72687     -164.132       -110.48011      1027527.4    
    110000   299.84677      143927.89      165.6906       78.366156      79.116614     -606.3823      -1679.1881      81.978798     -221.93764      1027292.4    
    110100   298.56489      143640.68      165.74404      78.352007      79.087899     -165.65622     -383.54866     -26.11741      -87.302582      1027065.4    
    110200   301.1785       144464.08      165.79749      78.336296      79.058013     -468.78141     -1386.3119     -58.718924      38.68662       1026802.4    
    110300   300.28967      144162.92      165.85094      78.324756      79.029253     -467.22942     -1041.0973      103.74377     -464.33476      1026608.5    
    110400   301.15883      144933.14      165.90439      78.317116      79.003166     -389.98305     -1778.6379      212.89912      395.78964      1026500.2    
    110500   300.779        144323.41      165.95784      78.310928      78.978022     -536.17905     -1352.4095      31.106482     -287.23418      1026423      
    110600   299.51087      143787.9       166.01129      78.301123      78.950679     -549.8857      -1210.0936     -264.21858     -175.34493      1026269.6    
    110700   300.68595      144314.39      166.06474      78.282582      78.921694     -339.94311     -1389.234       164.70192      204.70276      1025980.2    
    110800   299.84047      144075.29      166.11818      78.261596      78.894328     -242.01185     -683.41193     -36.135978     -6.4876379      1025679.5    
    110900   300.04472      144237.05      166.17163      78.240531      78.866862     -195.45023     -698.91928     -213.8695       326.4381       1025376.2    
    111000   302.14779      144837.15      166.22508      78.220637      78.842253     -345.37025     -680.79472     -37.024371     -318.29166      1025125.2    
    111100   300.77684      144399.21      166.27853      78.204448      78.818317     -358.61389     -1225.7075      50.599532      99.266265      1024931.4    
    111200   300.08385      144219.83      166.33198      78.190019      78.799458     -609.14327     -1198.3805     -408.74888     -220.30039      1024826.4    
    111300   300.65318      143788.88      166.38543      78.172203      78.778774     -416.78009     -1067.0615     -204.59147      21.312671      1024653.1    
    111400   300.51679      144302.55      166.43888      78.152283      78.759235     -333.48945     -1018.9897      128.06142     -109.54004      1024466.9    
    111500   301.07794      144046.8       166.49232      78.134409      78.743707     -206.39322     -509.02769     -161.53389      51.381926      1024359.5    
    111600   298.98811      144027.27      166.54577      78.115577      78.729852     -369.80314     -623.51697     -175.62331     -310.26913      1024261.1    
    111700   300.02339      144167.94      166.59922      78.099107      78.715727     -331.82515     -1083.1563      84.918152      2.7627145      1024190      
    111800   299.57945      144047.36      166.65267      78.086487      78.707226     -402.03932     -966.92948     -180.09687     -59.091602      1024242.4    
    111900   300.03964      144307.24      166.70612      78.069458      78.698781     -415.40934     -1133.2431     -102.6124      -10.372479      1024237.6    
    112000   298.8845       144141.25      166.75957      78.053405      78.694004     -26.548339     -662.07812      212.6241       369.80901      1024293.1    
    112100   299.05604      143736.73      166.81302      78.042045      78.692731     -661.24612     -1628.2624     -449.42606      93.950083      1024455.7    
    112200   299.05051      143696.54      166.86646      78.026528      78.694683     -226.59743     -715.26922      64.596703     -29.119769      1024605.6    
    112300   299.60643      143882.96      166.91991      78.006792      78.693788     -180.81836     -603.90977     -202.40984      263.86453      1024662.9    
    112400   299.7517       144364.03      166.97336      77.984885      78.689643     -633.32283     -1220.3666     -145.82581     -533.77606      1024649.2    
    112500   300.67308      144160.41      167.02681      77.962553      78.681551      22.762696     -872.74379      352.37378      588.65809      1024578.3    
    112600   300.17607      143983.75      167.08026      77.946453      78.675268     -289.98384     -769.88135      121.91902     -221.98919      1024612.7    
    112700   299.48065      143768.11      167.13371      77.93446       78.669098     -400.00538     -838.19149     -205.91596     -155.90868      1024702.4    
    112800   300.22725      144093.99      167.18716      77.917805      78.658684     -541.61348     -1129.9825     -7.8084743     -487.04948      1024675.4    
    112900   299.97045      143957.35      167.2406       77.897731      78.643848     -308.53449     -946.64776     -212.70254      233.74683      1024545.6    
    113000   300.22682      144326.69      167.29405      77.875885      78.622553     -218.37285     -732.58284      80.70501      -3.2407226      1024308.2    
    113100   299.76372      143807.97      167.3475       77.853705      78.599077     -525.1879      -1085.6467     -16.173016     -473.74398      1024037.7    
    113200   299.31829      143795.51      167.40095      77.83898       78.573354     -127.208       -855.85888      564.68443     -90.449543      1023835.9    
    113300   301.10342      144366.96      167.4544       77.831578      78.555043     -239.58663     -757.15722     -166.23249      204.62983      1023826.7    
    113400   300.82159      144041.4       167.50785      77.823831      78.539543     -636.86972     -1678.5213     -173.22565     -58.862245      1023849.5    
    113500   299.74519      144070.41      167.5613       77.813222      78.524935     -172.36159     -579.83224     -146.48776      209.23525      1023846.1    
    113600   301.0872       144565.92      167.61474      77.805319      78.514572     -234.71209     -1086.3848      240.42671      141.82187      1023933.5    
    113700   298.99286      143636.53      167.66819      77.790131      78.497334     -707.38512     -1295.4181     -427.91416     -398.82309      1023835.3    
    113800   299.56931      143797.58      167.72164      77.773139      78.474458     -277.70442     -920.9321      -35.433367      123.25221      1023639.5    
    113900   300.75896      144100.17      167.77509      77.756733      78.45114      -294.42073     -991.89454     -243.34684      351.97918      1023445.6    
    114000   300.64885      143905.24      167.82854      77.739666      78.429434     -569.86577     -900.07977     -284.77149     -524.74606      1023263.7    
    114100   301.02752      144626.35      167.88199      77.720085      78.40819      -221.88796     -1064.9458     -23.375404      422.65737      1023054.6    
    114200   300.58017      144022.36      167.93544      77.699863      78.388925     -623.7472      -1055.5397     -122.73191     -692.97         1022862.6    
    114300   300.98306      144750.96      167.98888      77.672939      78.366419     -311.84272     -1246.9862     -70.538285      381.9963       1022540      
    114400   299.63243      143732.26      168.04233      77.644218      78.339671     -384.5435      -779.65534     -148.81738     -225.15777      1022138.1    
    114500   300.29908      144076.89      168.09578      77.61714       78.315857     -416.418       -956.37016     -55.636548     -237.24728      1021795.9    
    114600   300.0335       143858.75      168.14923      77.59662       78.296382     -430.38008     -1039.1394      231.91723     -483.91806      1021596.5    
    114700   300.10481      143677.03      168.20268      77.57615       78.282751     -123.06797     -727.88751      8.4355013      350.24811      1021473.7    
    114800   300.58668      144084.22      168.25613      77.558011      78.274007     -436.07115     -1291.0318      270.03315     -287.21477      1021445.3    
    114900   301.12519      144296.39      168.30958      77.538922      78.264441     -264.62166     -1339.0835      192.52688      352.69168      1021393.5    
    115000   298.99422      143715.83      168.36302      77.520111      78.256356     -377.04822     -1049.3505      32.695457     -114.48963      1021364.4    
    115100   300.0002       144131.36      168.41647      77.509833      78.252517     -14.6795       -683.99427      190.86892      449.08685      1021503.1    
    115200   300.52775      144080.05      168.46992      77.501008      78.251514     -427.2095      -702.49805     -293.02338     -286.10709      1021697.8    
    115300   299.37818      143709.49      168.52337      77.492537      78.245633     -230.94673     -984.57019     -78.018088      369.74809      1021833.5    
    115400   298.80951      143702.69      168.57682      77.482176      78.238086     -436.20929     -796.25844     -141.76665     -370.60277      1021922.3    
    115500   299.87123      143908.18      168.63027      77.471877      78.228374     -204.77579     -401.44887     -355.53828      142.65976      1021983.6    
    115600   300.31437      144300.5       168.68372      77.464073      78.226398     -181.70701     -791.18355      140.39401      105.6685       1022178.7    
    115700   299.94401      144103.33      168.73716      77.450905      78.222364     -226.32693     -439.72046     -54.462618     -184.7977       1022276      
    115800   299.29262      143505.9       168.79061      77.439213      78.21365      -363.16075     -1263.7735     -33.669531      207.96081      1022331.6    
    115900   298.78848      144010.46      168.84406      77.427659      78.203679     -280.12567     -1317.3043      580.58694     -103.65965      1022372.4    
    116000   300.72485      144441.83      168.89751      77.422301      78.194639     -234.37173     -830.27378     -196.39597      323.55458      1022507      
    116100   300.42583      144399.22      168.95096      77.414693      78.183205     -139.59844     -897.43689      325.17658      153.46499      1022580.5    
    116200   298.75654      143542.09      169.00441      77.412743      78.176908     -167.86227     -626.49193      80.781059      42.124068      1022795.9    
    116300   299.24881      143928.85      169.05786      77.415167      78.177224     -603.4702      -1101.2559     -394.44543     -314.7093       1023155.5    
    116400   300.22503      144291.84      169.1113       77.41674       78.178054     -295.1417      -772.42783      103.89191     -216.88919      1023510.7    
    116500   300.31128      144399.22      169.16475      77.416312      78.180062     -133.17282     -737.52264      204.42241      133.58176      1023854.8    
    116600   299.96645      144223.94      169.2182       77.423338      78.185535      32.219353     -918.39957      540.37199      474.68564      1024342.9    
    116700   300.16744      144213.28      169.27165      77.434207      78.189931     -262.79082     -850.65466     -38.04301       100.32521      1024868      
    116800   299.72391      144235.87      169.3251       77.440529      78.189744     -111.9253      -526.66414      8.0365821      182.85165      1025272.8    
    116900   299.99049      144213.65      169.37855      77.445445      78.190251     -572.06093     -1230.5309     -283.54785     -202.10402      1025668.2    
    117000   300.23653      144563.73      169.432        77.451348      78.187476     -309.21787     -849.20934     -288.12483      209.68055      1026033.6    
    117100   300.78001      144198.63      169.48544      77.453059      78.183274     -393.80366     -938.02644     -7.8298188     -235.55472      1026324.8    
    117200   300.29798      144258.98      169.53889      77.450186      78.177689     -173.29923     -855.43228      112.88996      222.64464      1026537.1    
    117300   300.46134      144564.36      169.59234      77.442893      78.173185     -590.01978     -980.99405     -424.86402     -364.20128      1026704.8    
    117400   299.36469      144427.09      169.64579      77.426527      78.167457     -364.66787     -985.50563      14.817786     -123.31575      1026736.1    
    117500   301.03767      145006.77      169.69924      77.406835      78.154513     -391.91543     -1011.4653      142.44318     -306.72421      1026628.4    
    117600   300.39214      144408.41      169.75269      77.385598      78.135644     -559.32708     -1236.9047     -490.80106      49.724493      1026422.1    
    117700   300.10145      144757.84      169.80614      77.359743      78.114783      8.4406124     -713.50144      352.79344      386.02984      1026128.2    
    117800   299.85859      144506.61      169.85958      77.327214      78.095631     -855.72933     -1508.8181     -665.78918     -392.58073      1025768      
    117900   300.78961      144441.98      169.91303      77.290337      78.075142      61.937281     -656.05798      642.17861      199.69121      1025332.4    
    118000   301.18759      144619.31      169.96648      77.254477      78.053365     -673.74897     -1127.5015     -730.06468     -163.68071      1024893.1    
    118100   299.30899      143899.27      170.01993      77.216944      78.03035      -695.89202     -1508.3072     -279.38598     -299.98284      1024415.2    
    118200   300.18244      143903.1       170.07338      77.176797      78.002368     -183.80323     -838.95669     -101.40724      388.95422      1023837.1    
    118300   300.28981      144049.13      170.12683      77.138997      77.976405     -215.70414     -602.58716     -370.74305      326.21779      1023316.6    
    118400   300.68972      144458.76      170.18028      77.109585      77.959035      7.7237286     -626.59483      344.74133      305.02469      1023019.8    
    118500   299.04147      143884.24      170.23372      77.084758      77.947116     -502.43191     -870.94083     -150.60725     -485.74766      1022855.2    
    118600   299.81483      143740.18      170.28717      77.062528      77.933507     -163.56242     -899.87792      270.77092      138.41975      1022702.7    
    118700   299.01692      143685.08      170.34062      77.045407      77.918755     -374.99814     -843.05028     -261.89971     -20.044423      1022602.8    
    118800   299.08027      143626.86      170.39407      77.028297      77.903548      143.21383     -355.65441      676.89251      108.4034       1022496.9    
    118900   300.06738      144101.6       170.44752      77.019298      77.88763      -258.16911     -856.32942      74.24516       7.576939       1022489.2    
    119000   299.34413      144251.07      170.50097      77.015407      77.871022     -331.65781     -593.37456     -289.41395     -112.18492      1022540.1    
    119100   299.84867      143724.41      170.55442      77.005558      77.855574     -452.07263     -1070.9374     -345.45591      60.175409      1022526.9    
    119200   300.5234       144343.15      170.60786      76.994111      77.84767      -314.54609     -1133.5432      49.117419      140.78746      1022591.5    
    119300   299.01176      143637.47      170.66131      76.986624      77.839365     -214.96869     -683.23733      239.90329     -201.57203      1022703.3    
    119400   300.10845      144044.32      170.71476      76.986696      77.831121     -222.68234     -1161.7187      89.143927      404.52773      1022916.2    
    119500   301.47545      144542.66      170.76821      76.987034      77.828187     -621.87124     -1301.3113     -184.27013     -380.03229      1023202.4    
    119600   299.84082      143745.55      170.82166      76.983981      77.820379     -337.8655      -1217.5539      184.37705      19.580303      1023379.3    
    119700   299.52629      143843.57      170.87511      76.974012      77.794928     -338.98418     -1080.8783      45.515053      18.410671      1023232.2    
    119800   300.11083      143958.74      170.92856      76.958342      77.768905     -563.83264     -1202.0838     -323.85721     -165.55689      1023001.6    
    119900   300.20866      143817.9       170.982        76.940383      77.738004     -107.12558     -801.21539      481.93238     -2.0937218      1022676.2    
    120000   300.54568      144223.55      171.03545      76.923191      77.708842     -215.47873     -602.51796     -44.584142      0.66590516     1022383.6    
    120100   299.50608      143572.61      171.0889       76.908606      77.684736     -207.13425     -604.72524      17.369717     -34.047224      1022192      
    120200   300.68946      143670.86      171.14235      76.893639      77.669402     -247.301       -780.78153     -90.016024      128.89455      1022110.5    
    120300   301.11507      144313.47      171.1958       76.876874      77.658115     -240.32996     -411.38725     -187.30923     -122.29341      1022058.3    
    120400   301.55598      144297.73      171.24925      76.861826      77.646934     -398.00647     -714.73748     -293.43289     -185.84904      1022030.1    
    120500   300.66617      144066.85      171.3027       76.853112      77.634648     -498.07983     -1100.4791     -192.62542     -201.13496      1022071.4    
    120600   300.26281      143763.21      171.35614      76.844173      77.618092     -76.4858       -1021.084       359.44758      432.17898      1022053.4    
    120700   299.35948      143408.72      171.40959      76.844882      77.604622     -231.06415     -674.02315     -264.88733      245.71803      1022204.2    
    120800   299.97393      143602.1       171.46304      76.847582      77.59459      -371.57142     -1409.4387      159.9469       134.77749      1022426.7    
    120900   300.77273      144061.26      171.51649      76.847883      77.585778     -482.2378      -1314.4758      172.66403     -304.90164      1022633.3    
    121000   299.61534      144052.18      171.56994      76.848729      77.578109     -391.02035     -701.6412      -253.70006     -217.71979      1022862.1    
    121100   300.30053      143586.13      171.62339      76.846835      77.568757     -618.11808     -1416.9517     -217.9693      -219.4332       1023032.2    
    121200   300.32366      144073.25      171.67684      76.840517      77.553299     -226.42266     -955.6001       55.339546      220.99258      1023062.7    
    121300   301.17126      144046.26      171.73029      76.833274      77.534649     -82.165111     -764.76737      64.712881      453.55916      1023038.7    
    121400   300.54267      144378.46      171.78373      76.826731      77.521412     -313.33185     -600.45032     -102.27393     -237.27129      1023095.2    
    121500   300.81809      144554.18      171.83718      76.822073      77.51303      -365.38194     -1125.6348      90.464593     -60.975582      1023240.9    
    121600   298.88483      144080.27      171.89063      76.811941      77.503045     -342.89918     -1079.679      -221.87569      272.85713      1023292.3    
    121700   299.41901      144084.51      171.94408      76.803531      77.491187     -232.80736     -718.0952       297.38499     -277.71187      1023341.8    
    121800   301.25753      144326.27      171.99753      76.793868      77.477855     -593.62778     -1252.2499     -476.4193      -52.214116      1023355      
    121900   299.17788      144142.35      172.05098      76.779973      77.464655     -151.71585     -910.2841       341.0391       114.09744      1023313.5    
    122000   300.05096      144275.74      172.10443      76.768428      77.454008     -441.34005     -1545.9069      23.591053      198.29565      1023336.8    
    122100   302.37318      144824.52      172.15787      76.754234      77.439515     -16.094222     -872.42455      656.14412      167.99776      1023273.8    
    122200   300.41035      144212.55      172.21132      76.738805      77.42582      -404.27338     -889.51105     -129.06853     -194.24055      1023204.7    
    122300   300.26867      144226.32      172.26477      76.719002      77.408924     -543.33962     -1328.4496     -240.56558     -61.003702      1023034.9    
    122400   301.84928      144521.19      172.31822      76.693172      77.392692     -154.03077     -388.84499     -282.54519      209.29787      1022793.2    
    122500   298.45105      143515.67      172.37167      76.66758       77.380245     -157.51942     -823.28539      341.40614      9.3210008      1022604.6    
    122600   300.28258      143820.69      172.42512      76.648355      77.374071     -422.44824     -1093.3954     -236.97349      63.024182      1022583.6    
    122700   299.17111      144511.49      172.47857      76.629108      77.364736     -166.53971     -914.19599      308.39288      106.18398      1022520.3    
    122800   300.26626      144280.28      172.53201      76.611429      77.354472     -627.60118     -1435.5331     -137.80717     -309.4633       1022465.5    
    122900   301.54086      144817.71      172.58546      76.59593       77.342615     -359.23802     -918.03398     -143.44403     -16.236054      1022418.6    
    123000   299.66403      143654.01      172.63891      76.581164      77.336335     -21.461718     -586.64674      319.47023      202.79135      1022455.1    
    123100   300.39976      144377.48      172.69236      76.568707      77.328412     -456.5374      -1194.7976     -41.030475     -133.78409      1022500.5    
    123200   301.05856      144395.56      172.74581      76.550934      77.318358     -45.240197     -789.31125      308.04177      345.54889      1022446.6    
    123300   300.45784      144445.36      172.79926      76.539738      77.308265     -335.00526     -883.98091     -318.43806      197.40319      1022479.9    
    123400   299.46041      144017.46      172.85271      76.530767      77.304562     -379.42162     -917.13873      77.039256     -298.16539      1022627.3    
    123500   297.95684      143067.06      172.90615      76.522519      77.29759      -363.82503     -1451.258       113.94276      245.84019      1022741      
    123600   299.74059      143587.58      172.9596       76.516392      77.285362     -298.557       -590.07105     -82.017773     -223.58218      1022813.4    
    123700   300.00891      143693.39      173.01305      76.505976      77.274131     -56.740317     -698.785       -47.086303      575.65035      1022841.5    
    123800   298.57835      143177.63      173.0665       76.494107      77.261293     -341.58444     -1110.7802      534.54368     -448.51679      1022828.8    
    123900   299.99387      143700.13      173.11995      76.487187      77.242545     -285.67762     -1113.2666     -72.416361      328.65006      1022803.9    
    124000   301.0791       144595.03      173.1734       76.48032       77.224801     -611.70912     -1523.2221      72.971404     -384.87664      1022792.8    
    124100   299.6463       143650.43      173.22685      76.478321      77.210505     -196.75024     -846.56972     -6.1656585      262.48467      1022892.4    
