fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    107700   290.34039      137737.83      164.46128      78.742822      78.389786     -209.26407     -538.18764      107.48193     -197.0865       1015159.1    
    107800   290.3848       138137.67      164.51473      78.728996      78.370498     -509.7823      -1344.5117     -232.75219      47.916976      1015060.9    
    107900   289.74703      138377.33      164.56818      78.716066      78.353372     -9.6589457     -966.45771      410.62562      526.85526      1015002.1    
    108000   290.42118      137853.35      164.62162      78.702717      78.335169     -656.18612     -1455.3205     -215.23492     -298.00296      1014923.7    
    108100   290.66578      138139.14      164.67507      78.694064      78.311667     -235.01991     -660.92629      368.94772     -413.08117      1014837      
    108200   292.027        138963.07      164.72852      78.691177      78.284362     -114.71901     -930.17088      92.874813      493.13905      1014775.2    
    108300   289.98081      138415.62      164.78197      78.691503      78.259236     -302.36816     -828.22736      296.58112     -375.45823      1014782.9    
    108400   290.40566      138372.89      164.83542      78.699328      78.243855     -259.24479     -833.86113      47.001273      9.1254965      1015013.5    
    108500   290.28344      138031.5       164.88887      78.709869      78.229237     -552.57269     -1456.9359     -121.40734     -79.374804      1015288.8    
    108600   289.32223      137661.31      164.94232      78.72123       78.210581     -168.09019     -812.03907     -86.258792      394.02731      1015522.3    
    108700   290.00861      138122.04      164.99576      78.723661      78.189464     -46.974992     -396.41716     -37.699921      293.1921       1015608.5    
    108800   291.03747      138335.96      165.04921      78.724458      78.165073     -327.08419     -1046.09        152.21704     -87.379568      1015630.8    
    108900   289.86699      138173.83      165.10266      78.724407      78.13756      -348.2558      -1125.613       162.36818     -81.52262       1015601.5    
    109000   288.98573      137449.58      165.15611      78.726881      78.116253     -443.45903     -1088.7036     -39.46563      -202.20781      1015685.1    
    109100   288.51625      137639.11      165.20956      78.730628      78.09851      -427.7366      -989.66433      29.845995     -323.39148      1015831.4    
    109200   290.18498      137964.67      165.26301      78.730911      78.079699     -432.9857      -911.44407     -350.46022     -37.052822      1015918.9    
    109300   289.18239      137680.84      165.31646      78.729297      78.060258     -371.44085     -1054.2267     -206.58162      146.48577      1015973.6    
    109400   289.88512      137898.17      165.3699       78.7243        78.041689     -111.77957     -372.30357      106.4571      -69.492227      1015995.9    
    109500   289.74278      137969.66      165.42335      78.720006      78.030172     -365.98746     -1091.8811     -92.969664      86.888337      1016118.8    
    109600   289.85878      138044.19      165.4768       78.709805      78.018641     -271.46743     -857.45814     -78.334027      121.38988      1016165.2    
    109700   289.79553      138030.24      165.53025      78.699038      78.010075     -423.38156     -710.77107     -564.99254      5.6189227      1016242.8    
    109800   289.68738      137921.68      165.5837       78.688043      78.002946     -294.70963     -1288.5134      16.405235      387.97926      1016336      
    109900   289.63006      138437.05      165.63715      78.679458      78.001103     -37.408948     -585.93052      347.99334      125.71034      1016529.2    
    110000   289.5737       138191.17      165.6906       78.675616      78.00187      -593.45797     -1232.652      -401.70157     -146.02034      1016817.5    
    110100   290.71889      138457.22      165.74404      78.670122      77.995532     -204.06606     -799.813       -8.6177836      196.23261      1016991.9    
    110200   290.88597      138308.9       165.79749      78.660074      77.981786     -229.52719     -840.04717      250.92477     -99.459171      1017010.6    
    110300   288.74499      137969.33      165.85094      78.643998      77.962791     -491.08201     -1235.5573     -133.99233     -103.69645      1016882.8    
    110400   291.02011      138515.74      165.90439      78.624982      77.941362     -304.8854      -840.76944     -88.742274      14.855529      1016685      
    110500   290.08659      137941.35      165.95784      78.599225      77.916109     -782.80607     -1703.8305     -391.05011     -253.53764      1016350      
    110600   290.4173       138006.16      166.01129      78.571905      77.888901     -360.05579     -709.47305     -457.65638      86.962059      1015969      
    110700   290.29033      138275.72      166.06474      78.545808      77.871799     -320.18365     -728.37316     -382.92627      150.74849      1015735.5    
    110800   289.48171      138044.54      166.11818      78.518161      77.855953     -474.01552     -1184.2416     -62.836349     -174.96865      1015498.1    
    110900   290.61509      138426.13      166.17163      78.493925      77.835175     -428.97947     -1061.3204     -71.675731     -153.94233      1015240.3    
    111000   289.62373      138177.52      166.22508      78.47365       77.809934     -352.20281     -1214.6379      219.81723     -61.78777       1014975.3    
    111100   289.42029      138222.73      166.27853      78.453396      77.784115     -261.80662     -1017.6097      209.60628      22.583556      1014702.8    
    111200   289.5224       137939.63      166.33198      78.436596      77.770198     -412.37662     -887.26197     -433.40859      83.540707      1014630      
    111300   289.45168      137536.68      166.38543      78.414939      77.75838      -253.73463     -994.94292      368.26817     -134.52914      1014521.6    
    111400   289.97848      137911.51      166.43888      78.388943      77.742892     -543.2824      -762.31929     -666.06381     -201.46411      1014309      
    111500   289.96027      138112.38      166.49232      78.359798      77.730913     -86.993271     -865.42593      182.92241      421.52371      1014101.2    
    111600   290.11695      138389.21      166.54577      78.337296      77.725272     -510.34871     -1375.6759     -276.31335      120.94316      1014061.8    
    111700   289.17705      138194.7       166.59922      78.315524      77.723884     -334.69361     -912.71626      7.1966783     -98.561248      1014087.3    
    111800   289.23555      137768.37      166.65267      78.286273      77.721079     -291.97186     -895.21569     -113.96491      133.26502      1013997.1    
    111900   289.24563      137921.53      166.70612      78.25711       77.720634     -501.69563     -1183.6686     -160.61809     -160.80022      1013938.7    
    112000   290.13588      138192.21      166.75957      78.226379      77.719876     -268.73132     -868.93137      20.371744      42.365662      1013855.6    
    112100   290.36476      138218.14      166.81302      78.200545      77.718821     -638.1303      -1545.1531     -49.705652     -319.5322       1013831.8    
    112200   288.82724      137773.38      166.86646      78.176751      77.714628      27.533912     -475.56159      72.204556      485.95877      1013793.4    
    112300   289.95764      137838.09      166.91991      78.1569        77.71425      -375.44448     -1364.3995      273.89795     -35.831864      1013855.7    
    112400   289.91238      137785.43      166.97336      78.138279      77.714738     -293.28073     -976.53652     -31.36431       128.05863      1013945.1    
    112500   290.77063      138299.56      167.02681      78.122544      77.718136     -187.96968     -811.54533      83.907854      163.72843      1014109.7    
    112600   290.56508      138842.6       167.08026      78.107243      77.722312     -140.73614     -1202.2519      500.03276      280.01068      1014290      
    112700   289.43246      137866.08      167.13371      78.094533      77.737022     -164.64531     -684.47802     -40.623255      231.16535      1014641.4    
    112800   289.16735      137910.41      167.18716      78.080836      77.746059     -523.33874     -1052.26       -154.63497     -363.12129      1014905.8    
    112900   289.83646      137836.14      167.2406       78.063155      77.747646     -507.70234     -1184.1163     -2.0076871     -336.98301      1015021.1    
    113000   289.1445       138113.75      167.29405      78.053058      77.748839     -362.94934     -1007.9112      31.780256     -112.71708      1015229.8    
    113100   290.42366      138226.25      167.3475       78.043935      77.749696     -489.12951     -932.17254     -117.03847     -418.17753      1015446.6    
    113200   289.17798      137891.67      167.40095      78.032967      77.741521     -270.2852      -1070.4046      42.853685      216.69529      1015521.4    
    113300   290.17803      138405.85      167.4544       78.023021      77.733265     -445.2072      -1488.4461      177.99442     -25.16992       1015608.3    
    113400   289.97444      137825.52      167.50785      78.016083      77.721295     -461.39879     -1041.2333     -187.05822     -155.9048       1015685.7    
    113500   290.42022      138589.82      167.5613       78.01056       77.711595      48.122471     -689.03379      396.82265      436.57856      1015811      
    113600   290.51993      138297.9       167.61474      78.005087      77.707418     -512.40235     -1134.1285     -171.8038      -231.27477      1016009.2    
    113700   289.88242      137999.24      167.66819      77.996562      77.696925     -16.457823     -572.67672      123.93808      399.36518      1016084.8    
    113800   289.3463       137841.49      167.72164      77.986161      77.68749      -233.20908     -941.63972      423.20815     -181.19566      1016149.8    
    113900   289.21861      137803.79      167.77509      77.976489      77.674825     -378.03438     -1410.0756     -360.56717      636.53963      1016181.9    
    114000   289.72712      138265.28      167.82854      77.962441      77.665195      1.3397658     -723.92572      530.40713      197.53789      1016196.5    
    114100   290.5011       138374.04      167.88199      77.947446      77.659747     -646.91478     -1302.3424     -469.99434     -168.40758      1016253.3    
    114200   289.87207      138204.34      167.93544      77.927382      77.65073      -219.16307     -820.94371      382.29464     -218.84013      1016197.2    
    114300   289.9415       137940.35      167.98888      77.908083      77.645743     -376.43233     -1181.1677      93.627964     -41.757276      1016203.6    
    114400   288.82574      138016.69      168.04233      77.893486      77.63724      -288.16532     -744.81255      277.48828     -397.1717       1016225.1    
    114500   289.4641       137758.09      168.09578      77.884809      77.627281     -95.63028      -571.15275      91.299584      192.96232      1016304.7    
    114600   290.38145      137910.04      168.14923      77.869314      77.617712     -626.72845     -1338.138      -464.67349     -77.373841      1016300.3    
    114700   290.82748      138126.79      168.20268      77.846755      77.603747     -246.27417     -1013.2596      295.35434     -20.917286      1016146      
    114800   290.66534      138402.99      168.25613      77.822652      77.593053     -146.7692      -486.64465     -150.42487      196.76191      1016014.1    
    114900   289.74466      138288.2       168.30958      77.791996      77.584279     -754.81724     -1584.5347     -492.51933     -187.39773      1015821.7    
    115000   290.2687       138488.71      168.36302      77.757438      77.575345     -183.34391     -664.46541     -5.4890802      119.92275      1015575.9    
    115100   290.45567      138275.81      168.41647      77.716569      77.568219     -357.92243     -1320.2291      144.43654      102.02525      1015271.1    
    115200   290.08483      137957.18      168.46992      77.6761        77.560842     -541.80868     -1275.6973     -7.4358009     -342.29292      1014967.9    
    115300   290.487        138108.57      168.52337      77.63939       77.552807     -162.2741      -637.55372      290.70635     -139.97495      1014704.9    
    115400   289.93929      137856.72      168.57682      77.603345      77.546257     -755.03588     -1571.6651     -103.71378     -589.7287       1014469.8    
    115500   290.45599      138266.1       168.63027      77.569187      77.53565      -296.78207     -825.68082     -173.89972      109.23434      1014206.1    
    115600   290.91191      137783.1       168.68372      77.538406      77.524546     -518.24891     -1003.0466     -378.5602      -173.13996      1013979.7    
    115700   289.27224      137825.08      168.73716      77.511038      77.513537     -163.68338     -1143.2756      499.31581      152.90966      1013799      
    115800   290.33841      138012.19      168.79061      77.490349      77.505095     -528.75878     -1133.5431     -398.48375     -54.249467      1013739      
    115900   290.94973      138486.44      168.84406      77.471782      77.497631     -439.27842     -1173.3272      98.977635     -243.48572      1013719.4    
    116000   290.12605      138316.1       168.89751      77.454626      77.484829     -131.00384     -462.36203      171.07491     -101.7244       1013648.3    
    116100   289.20227      137708.27      168.95096      77.438918      77.467261     -419.26716     -925.51804     -161.94336     -170.34006      1013533.6    
    116200   290.04832      137702.6       169.00441      77.424408      77.450942     -206.01723     -731.08246      243.76109     -130.73033      1013450.7    
    116300   290.72145      137942.04      169.05786      77.411199      77.437401     -421.60327     -1124.3269     -161.4418       20.958929      1013421      
    116400   289.64506      138125.4       169.1113       77.395824      77.423891     -406.06662     -899.05833     -81.997471     -237.14406      1013363.3    
    116500   289.46182      137791.63      169.16475      77.377796      77.405005     -560.78945     -1461.7621     -221.0497       0.44343101     1013200.2    
    116600   290.24334      137525.31      169.2182       77.357515      77.38708      -411.16189     -1251.8404      124.3717      -106.017        1013020.1    
    116700   289.00336      137766.09      169.27165      77.337235      77.366059     -128.61974     -727.21462      171.34874      170.00668      1012799.2    
    116800   290.77526      138459.84      169.3251       77.316021      77.344141     -666.81237     -1205.9787     -547.674       -246.78441      1012554.1    
    116900   290.28796      138193.84      169.37855      77.295901      77.323753     -39.675944     -736.30655      270.50417      346.77455      1012343.3    
    117000   289.63216      137762.89      169.432        77.27861       77.309736     -452.47076     -1257.8526     -299.7536       200.19393      1012252.6    
    117100   288.39652      136784.31      169.48544      77.262998      77.292382     -337.35129     -913.93513      171.4658      -269.58454      1012140.2    
    117200   289.99505      137795.71      169.53889      77.252455      77.274656     -26.931512     -873.8745       200.955        592.12496      1012089      
    117300   289.53293      137880.74      169.59234      77.246948      77.268188     -471.52224     -1323.358       70.225224     -161.43394      1012251.2    
    117400   290.65423      137962.71      169.64579      77.243554      77.263416     -326.24418     -1314.1617     -40.691125      376.1203       1012463.2    
    117500   289.4101       137952.15      169.69924      77.239153      77.267516     -380.95606     -1372.894      -189.936        419.96187      1012778.2    
    117600   289.41804      138035.71      169.75269      77.231799      77.276698     -114.4276      -838.87393      266.89982      228.6913       1013121.1    
    117700   289.48644      137812.43      169.80614      77.225295      77.290224     -212.36429     -787.2654       448.07084     -297.8983       1013532.1    
    117800   289.53773      138105.12      169.85958      77.221074      77.302342     -329.50232     -997.84879     -231.19944      240.54126      1013954.7    
    117900   288.71915      137696.78      169.91303      77.210075      77.310715     -793.35919     -1149.6609     -624.66584     -605.75086      1014239.1    
    118000   290.10762      138739.26      169.96648      77.189359      77.308213     -318.42152     -1310.5035     -61.038321      416.27725      1014253.1    
    118100   290.50393      138041.92      170.01993      77.16691       77.301943     -244.45878     -978.86021      202.94762      42.536261      1014194.7    
    118200   290.74992      138116.24      170.07338      77.14129       77.290493     -577.39223     -1366.816       98.451264     -463.81195      1014026.5    
    118300   289.37378      137883.7       170.12683      77.119373      77.273352     -416.08186     -1402.8235     -301.98916      456.5671       1013832.1    
    118400   288.77611      137672.75      170.18028      77.095954      77.25308      -271.24537     -722.38257      158.21905     -249.5726       1013576.7    
    118500   290.08591      138130.8       170.23372      77.074273      77.23503      -474.6827      -1263.6817     -154.25656     -6.1098539      1013373.1    
    118600   290.38295      138321.07      170.28717      77.054125      77.21761      -185.83788     -906.91213      243.74675      105.65173      1013197.7    
    118700   290.15906      138409         170.34062      77.036212      77.203041     -251.42623     -867.08709     -6.0151703      118.82356      1013088.9    
    118800   290.8645       138664.09      170.39407      77.022334      77.188906     -480.87257     -1116.1815     -182.17735     -144.25886      1013038.7    
    118900   289.12348      137927.02      170.44752      77.008815      77.174625     -448.33024     -1538.2333     -202.14854      395.3911       1012991.1    
    119000   289.80631      138208.25      170.50097      76.993001      77.164173     -361.01322     -1067.7943      306.07148     -321.31682      1012963.5    
    119100   289.83126      138207.63      170.55442      76.982666      77.158481     -37.956003     -894.24699      506.52419      273.85479      1013070.3    
    119200   291.17682      138464.14      170.60786      76.973329      77.152643     -579.96299     -1207.8378     -370.78051     -161.2707       1013188.2    
    119300   290.42203      138180.55      170.66131      76.966027      77.151163     -390.55871     -1348.4262     -141.2036       317.95367      1013390      
    119400   289.90575      138389.87      170.71476      76.953643      77.155204     -150.10575     -840.99484      579.38935     -188.71176      1013597.4    
    119500   290.36239      138339.01      170.76821      76.949154      77.159611     -378.54263     -925.10749     -162.75798     -47.762433      1013913.5    
    119600   290.96006      138317.23      170.82166      76.941187      77.158967     -401.37877     -1055.2108     -147.52777     -1.3977174      1014117.4    
    119700   289.86812      138002.19      170.87511      76.924982      77.153346     -523.31462     -961.00572     -422.38256     -186.55559      1014147.1    
    119800   289.95134      138351.41      170.92856      76.907147      77.146586     -604.56364     -1591.8257      133.66358     -355.52884      1014140.3    
    119900   288.83389      137686.03      170.982        76.890414      77.136493     -249.48129     -776.67333     -89.876581      118.10604      1014104      
    120000   290.60956      138433.08      171.03545      76.871622      77.124516     -180.08759     -1000.1708      18.758132      441.14991      1014015.6    
    120100   289.90951      137933.49      171.0889       76.85079       77.109686     -554.30486     -1256.1739     -311.21133     -95.529352      1013862.6    
    120200   290.65914      138422.67      171.14235      76.824849      77.09484      -109.3322      -245.96928     -211.93964      129.91232      1013641.8    
    120300   289.44163      137694.7       171.1958       76.799323      77.077843     -599.29395     -1388.5467     -177.04715     -232.28795      1013398      
    120400   291.15763      138379.68      171.24925      76.77915       77.056179     -564.19319     -1169.982      -110.25996     -412.33761      1013163.3    
    120500   291.21405      138447.86      171.3027       76.76291       77.032891     -267.62873     -1098.8045      51.831433      244.08691      1012958.9    
    120600   287.99151      137448.74      171.35614      76.745825      77.01475      -263.52354     -1018.1229     -73.497485      301.04977      1012810.9    
    120700   289.82385      137952.98      171.40959      76.725622      76.999784     -456.23521     -1326.3446      99.69382      -142.05484      1012663.3    
    120800   289.86826      138344.06      171.46304      76.714157      76.982197     -326.65937     -860.59621     -191.54932      72.167413      1012596.3    
    120900   291.25727      138849.82      171.51649      76.710503      76.966203     -355.21915     -970.26623      73.544946     -168.93617      1012653.3    
    121000   289.70082      137996.28      171.56994      76.709598      76.95573      -410.97501     -1022.7979     -269.01411      58.886973      1012819.1    
    121100   288.40737      137473.7       171.62339      76.706158      76.941647     -280.41683     -875.456        77.202056     -42.996556      1012903.8    
    121200   288.81893      137424.25      171.67684      76.698908      76.925267     -243.39681     -1004.8006      253.05958      21.55059       1012907.7    
    121300   290.06092      138120.36      171.73029      76.696341      76.908654     -409.18282     -896.8031      -22.672377     -308.07299      1012970.4    
    121400   289.63506      137572.87      171.78373      76.695437      76.899235     -365.87152     -975.78543     -516.51552      394.68639      1013149.6    
    121500   290.70417      138158.17      171.83718      76.698812      76.894089     -311.7791      -849.05866      471.86098     -558.13961      1013441.6    
    121600   290.6501       138335.34      171.89063      76.702589      76.889355     -307.24905     -1047.5655     -405.70003      531.51839      1013744.4    
    121700   289.42815      137778.45      171.94408      76.698543      76.883916     -565.86406     -1352.8508      186.10795     -530.84932      1013934.3    
    121800   290.4695       138214.83      171.99753      76.691584      76.872556     -684.93315     -1247.5996     -654.03392     -153.16594      1014007.7    
    121900   290.20011      138311.92      172.05098      76.679274      76.856637     -427.58659     -1222.4095      45.500151     -105.85044      1013949.9    
    122000   290.77133      138415.4       172.10443      76.659881      76.837073     -606.47369     -1197.9707     -393.04201     -228.40832      1013750.3    
    122100   289.89179      137864.93      172.15787      76.636012      76.819747     -332.74138     -933.88733     -74.759702      10.42289       1013520.8    
    122200   288.80313      137479.58      172.21132      76.606984      76.802747     -484.93069     -1013.8486     -364.67195     -76.271514      1013227.2    
    122300   289.86309      137806.25      172.26477      76.575025      76.787989     -488.22155     -1133.373      -67.538489     -263.75316      1012924.1    
    122400   290.97359      138170.76      172.31822      76.546651      76.775722     -455.85238     -1186.9395     -10.447499     -170.17014      1012701.1    
    122500   290.70112      138098.86      172.37167      76.518929      76.759788      77.171744     -377.19727      271.45701      337.25549      1012438.2    
    122600   289.38964      138034.19      172.42512      76.500611      76.747189     -255.81159     -944.98849     -60.024662      237.57837      1012343.5    
    122700   289.72078      137520.39      172.47857      76.480825      76.739514     -145.03913     -951.2537       98.259161      417.87715      1012294.2    
    122800   290.25691      138246.91      172.53201      76.461344      76.735588     -831.70251     -1279.7263     -604.14667     -611.23455      1012298.1    
    122900   289.35543      137600.74      172.58546      76.444696      76.731984     -600.10861     -1308.2733     -333.69649     -158.35602      1012343.7    
    123000   289.43401      137967.07      172.63891      76.429749      76.731693     -297.5358      -1227.4367      192.0659       142.76345      1012455.4    
    123100   289.09167      137474.05      172.69236      76.416168      76.727638     -224.82944     -713.52945      169.39277     -130.35165      1012535.4    
    123200   289.15122      137299.26      172.74581      76.401519      76.727205     -353.24581     -723.43898     -130.58417     -205.71429      1012648.9    
    123300   289.33087      137905.7       172.79926      76.385238      76.726278     -516.56337     -1424.173      -91.28914      -34.228012      1012734.1    
    123400   289.37283      137937.9       172.85271      76.372742      76.722493     -334.54317     -1024.619      -88.487817      109.47733      1012831.7    
    123500   290.53001      138418.46      172.90615      76.363383      76.714487     -379.71815     -975.70192      96.183797     -259.63631      1012915      
    123600   289.5751       137898.76      172.9596       76.349632      76.696728     -410.25371     -1077.2606      78.850058     -232.35061      1012811.1    
    123700   290.97634      138482.94      173.01305      76.332391      76.672956     -116.3521      -908.93086      64.644731      495.22983      1012581.4    
    123800   289.10368      138196.44      173.0665       76.319774      76.654495     -143.10204     -688.53126      112.59895      146.6262       1012482.9    
    123900   291.0615       138318.75      173.11995      76.311704      76.6459       -243.71085     -1180.0793     -3.7202267      452.66704      1012575      
    124000   289.62661      138004.84      173.1734       76.306531      76.641266     -291.1635      -649.05406     -375.3174       150.88097      1012757.7    
    124100   289.79346      138471.61      173.22685      76.301287      76.637371     -445.963       -724.93147     -377.82535     -235.13218      1012949.2    
    124200   290.52682      138274.52      173.28029      76.298493      76.635987     -302.45761     -1264.4026     -20.88121       377.91095      1013206.3    
    124300   289.74688      138285.78      173.33374      76.293231      76.635105     -423.59865     -980.57626     -106.61657     -183.60313      1013437.3    
    124400   289.29722      137763.4       173.38719      76.280023      76.627857     -337.62469     -1082.7653      293.20486     -223.31365      1013478.4    
    124500   291.00088      138122.85      173.44064      76.263295      76.61244      -351.58172     -1406.6092     -57.60246       409.46655      1013364.6    
    124600   290.04734      138346.74      173.49409      76.242527      76.594148     -429.52535     -810.38947     -294.94733     -183.23925      1013158.9    
    124700   288.79063      137412.43      173.54754      76.218746      76.578576     -313.39016     -1044.4866      7.512282       96.803832      1012948.9    
    124800   288.79236      138014.79      173.60099      76.197426      76.560318     -709.83265     -1288.1733     -609.2591      -232.06556      1012735.9    
    124900   289.23271      137786.84      173.65443      76.177586      76.543916     -255.23015     -841.13844      58.972403      16.475579      1012567      
    125000   289.82843      137932.45      173.70788      76.162845      76.529123     -153.82471     -673.15491      119.08297      92.597807      1012486.9    
    125100   290.0926       138043.68      173.76133      76.15183       76.523064     -477.89621     -1124.1324     -214.39145     -95.164751      1012571.8    
    125200   290.32772      137973.27      173.81478      76.137868      76.522805     -249.95304     -1288.32        295.1007       243.3602       1012694.1    
    125300   290.17086      137923.36      173.86823      76.124889      76.522842     -650.37155     -1257.6438     -436.01389     -257.45691      1012833.3    
    125400   288.49122      137671.25      173.92168      76.109839      76.521003     -544.17608     -1324.4475     -195.05281     -113.02792      1012920.1    
    125500   290.4205       137960.34      173.97513      76.090462      76.513339     -73.456802     -663.38071      367.04843      75.96188       1012871.9    
    125600   290.6304       138689.83      174.02857      76.068853      76.503327     -609.24448     -1522.9107     -40.071044     -264.75171      1012762.8    
    125700   290.45305      137978.81      174.08202      76.051385      76.49806       0.2792089     -395.84068      99.169362      297.50894      1012771.5    
    125800   291.07333      138113.04      174.13547      76.037518      76.50048      -611.90499     -1722.1        -111.09703     -2.5179026      1012929.8    
    125900   289.78158      137945.43      174.18892      76.025097      76.500457     -266.11099     -567.994       -116.17719     -114.16177      1013074.9    
    126000   288.67448      137532.62      174.24237      76.012461      76.49821      -296.91749     -1011.2718     -72.135116      192.65446      1013187.5    
    126100   289.92018      137894.51      174.29582      75.996679      76.496092     -606.14748     -846.39401     -410.53737     -561.51105      1013259.8    
    126200   288.70047      137652.59      174.34927      75.973584      76.488451     -638.88841     -1315.4029     -408.13188     -193.13045      1013161.3    
    126300   290.21313      138248.32      174.40271      75.948433      76.473465     -359.57328     -1027.3963      374.92531     -426.24889      1012937.9    
    126400   289.3474       137665.42      174.45616      75.929035      76.458016     -91.938304     -897.80466      378.41412      243.57563      1012784.9    
    126500   290.67326      138353.25      174.50961      75.910583      76.443411     -9.7614855     -403.60054     -93.800119      468.1162       1012655.5    
    126600   289.89445      138354.42      174.56306      75.892863      76.434146     -325.55571     -1034.3323      170.20507     -112.53988      1012606.5    
    126700   290.14123      137939.82      174.61651      75.876123      76.422959     -520.2707      -1259.0895     -210.85704     -90.865564      1012544.9    
    126800   290.6959       138239.81      174.66996      75.85938       76.412235     -195.97261     -831.95696      127.69803      116.3411       1012489.2    
    126900   290.09232      137907.27      174.72341      75.846013      76.404677     -431.46485     -1210.947      -240.21086      156.76333      1012520.4    
    127000   289.5254       137600.71      174.77685      75.826906      76.39966      -83.264914     -440.7247      -95.430693      286.36065      1012508.5    
    127100   289.4296       137667.05      174.8303       75.805027      76.400934     -33.937424     -474.11833      49.167954      323.1381       1012542.8    
    127200   288.72344      137362.3       174.88375      75.788623      76.402322     -336.75458     -1123.6774      204.70788     -91.2942        1012651.6    
    127300   288.68443      137428.9       174.9372       75.773566      76.405182     -525.74613     -1126.5165     -143.23742     -307.48449      1012797.7    
    127400   290.2476       138164.19      174.99065      75.760224      76.409019     -145.54646     -983.0532       572.98125     -26.567429      1012979.6    
    127500   290.25859      137969.84      175.0441       75.751418      76.4147       -692.69475     -1213.1824     -609.82287     -255.07899      1013246.6    
    127600   288.25536      137458.04      175.09755      75.742489      76.417239     -708.49815     -1332.1696     -64.895627     -728.42923      1013470.2    
    127700   291.35181      138612.8       175.15099      75.73011       76.417516     -520.83587     -1324.4185     -15.846506     -222.24264      1013617.5    
    127800   290.04041      138311.01      175.20444      75.722603      76.416569     -412.26297     -1150.0715     -55.435866     -31.281527      1013813.8    
    127900   290.32166      138405.77      175.25789      75.716403      76.408471     -461.87961     -1245.6083     -260.21861      120.18806      1013932.6    
    128000   289.87538      138167.67      175.31134      75.712437      76.396086     -431.31223     -638.19886     -323.83232     -331.90552      1014024.3    
    128100   290.4386       138614.81      175.36479      75.707577      76.381234     -99.645835     -622.07196     -60.233897      383.36835      1014071.1    
    128200   289.53152      137779.96      175.41824      75.700787      76.369475     -577.06723     -1468.3773      116.73307     -379.55748      1014133.1    
    128300   289.26077      137676.13      175.47169      75.692835      76.355301     -218.39101     -1190.4324      70.341586      464.91778      1014147.2    
    128400   289.13327      137990.8       175.52513      75.678748      76.340988     -276.64717     -953.73615      309.12072     -185.32608      1014077.2    
    128500   290.9196       138194.48      175.57858      75.662044      76.327488     -279.85687     -878.56984      118.53024     -79.531006      1013982.8    
    128600   289.05427      137627.19      175.63203      75.644344      76.310133     -116.33251     -793.5104       93.99987       350.51301      1013823.6    
    128700   290.36904      137931.44      175.68548      75.624528      76.299494     -484.39566     -1091.2266     -329.2178      -32.74258       1013725.1    
    128800   289.34166      138129.79      175.73893      75.603523      76.292508     -198.1874      -810.76312      68.114362      148.08655      1013659      
    128900   290.40778      138093.05      175.79238      75.577612      76.286267     -526.04811     -1350.981      -352.21333      125.04996      1013536.9    
    129000   290.68548      138210.2       175.84583      75.549827      76.283168     -380.55605     -874.65986      60.963617     -327.9719       1013431.2    
    129100   289.35405      137839.75      175.89927      75.522625      76.280527     -149.96395     -663.10716     -191.67894      404.89424      1013339.1    
    129200   290.1921       138145.9       175.95272      75.501234      76.281269     -65.99202      -990.00191      384.11718      407.90867      1013369.8    
    129300   289.69537      138248         176.00617      75.484694      76.290975     -506.61366     -1602.3324      49.258989      33.232461      1013584.5    
    129400   290.50052      137865.38      176.05962      75.469763      76.300049     -232.6753      -732.88795     -77.580371      112.44242      1013812.3    
    129500   289.79888      137841.64      176.11307      75.453017      76.313429     -165.85004     -624.17504      430.64431     -304.01938      1014072.9    
    129600   289.41748      138016.53      176.16652      75.441372      76.324224     -220.35237     -952.50864      265.88576      25.565774      1014367.5    
    129700   288.98106      137775.6       176.21997      75.429735      76.330766     -402.47442     -1290.143       76.989231      5.7305255      1014605.7    
    129800   291.09379      138211.41      176.27341      75.419026      76.333863     -379.574       -1212.6472      96.254855     -22.329662      1014810.6    
    129900   292.32636      139056.09      176.32686      75.41114       76.330067     -172.19899     -778.3623       123.25547      138.50985      1014961.6    
    130000   290.84423      138160.44      176.38031      75.401193      76.322353     -450.17022     -1263.4398      125.93522     -213.00609      1015032.8    
    130100   290.6014       138058.09      176.43376      75.388518      76.308957     -629.08264     -1255.6464     -260.96023     -370.64135      1014991.5    
    130200   290.10756      138054.8       176.48721      75.371094      76.287286     -408.82834     -653.31095     -452.60067     -120.57339      1014776.1    
